telemetry_id,driver_id,delivery_id,session_id,timestamp,latitude,longitude,altitude_m,heading_degrees,speed_mph,gps_accuracy_m,hard_brake_event,rapid_acceleration_event,sharp_turn_event,speeding_event,phone_interaction_event,device_type,app_version,battery_pct,network_type,signal_strength_dbm,delivery_status,estimated_arrival_min,distance_to_destination_mi,on_time_flag,weather_condition,temperature_f,traffic_condition,time_of_day_segment,trip_distance_elapsed_mi,idle_time_sec,safety_score,earnings_per_mile
TEL-E95092FA60DC,DRV-1004,PR-240809-07GNJYD,SES-4460CBBF,2025-03-03T01:36:00.000Z,33.037393,-96.653335,153.4,110.5,36.6,6.4,False,False,False,False,False,android,4.1.2,68,LTE,-75,en_route_to_customer,0.1,0.069,False,clear,101.5,light,late_night,2.606,0,99,2.81
TEL-B5713BE3F720,DRV-1008,PR-240718-C9MO4LY,SES-3F0065B8,2025-03-05T15:55:30.000Z,32.989748,-96.782707,142.0,351.3,9.0,17.7,False,False,False,False,False,android,4.2.0,93,LTE,-61,en_route_to_customer,0.3,0.052,True,clear,55.4,heavy,dinner,1.43,0,100,2.78
TEL-3AE192126A84,DRV-1011,PR-240612-QEWG643,SES-8684D78B,2025-03-05T03:06:00.000Z,33.006515,-96.63887,153.7,11.0,9.0,4.3,False,False,False,False,False,android,4.2.1,55,LTE,-95,en_route_to_customer,3.8,0.574,True,rain,58.8,heavy,late_night,1.327,0,100,3.68
TEL-D55E103D7A26,DRV-1001,PR-240616-HLK4Y9N,SES-63715422,2025-03-08T17:11:30.000Z,33.053986,-96.623138,124.5,190.8,22.6,12.4,False,False,False,False,False,android,4.2.0,68,3G,-97,en_route_to_restaurant,1.7,0.634,True,rain,79.9,moderate,dinner,0.291,0,98,2.96
TEL-AD351A8A28B1,DRV-1001,PR-240610-7YGOKGE,SES-027919B0,2025-03-08T10:53:00.000Z,32.957579,-96.580364,143.5,0.0,0.0,7.1,False,False,False,False,False,android,4.2.0,94,LTE,-55,waiting_at_restaurant,0.0,0.0,True,fog,91.2,moderate,breakfast,1.162,37,99,3.71
TEL-D1A211390B92,DRV-1004,PR-240709-7H5OSQU,SES-C97EF5F9,2025-03-03T15:48:30.000Z,33.032549,-96.633221,171.2,0.0,0.0,3.6,False,False,False,False,False,android,4.1.2,46,LTE,-63,delivered,0.0,0.0,True,fog,94.0,light,dinner,2.814,0,99,3.26
TEL-E4D84D629079,DRV-1015,,SES-D6FE4A57,2025-03-06T02:28:30.000Z,33.033462,-96.64199,171.2,0.0,0.0,9.5,False,False,False,False,False,android,4.1.2,57,5G,-74,idle,0.0,0.0,True,clear,55.2,moderate,late_night,0.0,20,98,3.69
TEL-734D0B4120AF,DRV-1008,PR-240603-1OO5D1R,SES-6EE9E0E7,2025-03-05T15:01:30.000Z,33.058513,-96.683815,174.3,0.0,0.0,8.5,False,False,False,False,False,android,4.2.0,75,LTE,-55,waiting_at_restaurant,0.0,0.0,True,clear,46.7,moderate,dinner,1.03,9,100,3.74
TEL-B145443EC71D,DRV-1011,PR-240812-1TXZL7I,SES-E1466651,2025-03-05T09:25:00.000Z,33.003565,-96.57781,167.1,118.1,24.1,3.2,False,False,False,False,False,android,4.2.1,70,wifi,-62,en_route_to_restaurant,1.5,0.6,True,clear,61.3,moderate,breakfast,0.201,0,99,1.81
TEL-CBB7341A99AA,DRV-1006,PR-240806-JEHZE9I,SES-728A9549,2025-03-05T10:49:00.000Z,33.024151,-96.657286,169.8,209.2,34.0,15.4,False,False,False,False,False,ios,4.2.0,91,LTE,-100,en_route_to_restaurant,0.1,0.034,False,clear,100.1,light,breakfast,0.948,0,99,3.78
TEL-E85139DED9EC,DRV-1014,,SES-0F67B001,2025-03-09T23:24:00.000Z,32.993023,-96.799009,160.4,0.0,0.0,4.6,False,False,False,False,False,ios,4.1.2,91,LTE,-81,idle,0.0,0.0,False,clear,92.5,light,late_night,0.0,41,98,2.95
TEL-D121FAC0B8CD,DRV-1019,PR-240724-QVDFGQC,SES-4B475B50,2025-03-05T00:07:00.000Z,32.747997,-96.778502,136.2,171.0,11.3,5.2,False,False,False,False,False,android,4.1.2,90,LTE,-64,en_route_to_customer,4.7,0.89,True,rain,47.8,heavy,late_night,1.127,0,100,2.21
TEL-23BE409474F4,DRV-1007,PR-240623-V6YK150,SES-AA0209CD,2025-03-02T22:11:30.000Z,32.942712,-96.584413,130.7,272.3,28.6,16.5,False,False,False,False,False,ios,4.2.0,90,LTE,-80,en_route_to_customer,4.9,2.314,True,clear,77.4,moderate,late_night,1.141,0,100,3.76
TEL-A81A67E6D796,DRV-1007,,SES-D4398C02,2025-03-03T05:55:00.000Z,33.01731,-96.666,127.9,0.0,0.0,16.6,False,False,False,False,False,ios,4.2.0,46,LTE,-59,idle,0.0,0.0,True,clear,72.5,light,breakfast,0.0,3,100,2.75
TEL-A7A475EDB1A1,DRV-1001,PR-240729-29E1GIH,SES-C88ECADE,2025-03-08T16:36:00.000Z,32.96458,-96.741598,148.6,98.6,14.2,4.3,False,False,False,False,False,android,4.2.0,54,3G,-96,en_route_to_restaurant,0.2,0.044,True,clear,101.8,moderate,dinner,1.162,0,97,1.94
TEL-C3B4F0B8F857,DRV-1016,PR-240710-6JPUEFM,SES-6AEE4771,2025-03-01T13:05:00.000Z,32.74705,-96.789636,151.5,0.0,0.0,12.0,False,False,False,False,False,android,4.2.1,80,LTE,-101,waiting_at_restaurant,0.0,0.0,False,clear,93.0,light,lunch,1.715,22,99,1.86
TEL-7433C2AC1245,DRV-1015,PR-240618-2060WQK,SES-B4E9986A,2025-03-05T11:02:30.000Z,33.001696,-96.642716,167.1,346.1,10.1,10.2,False,True,False,False,False,android,4.1.2,60,LTE,-73,en_route_to_restaurant,0.2,0.04,False,rain,93.6,heavy,lunch,0.653,0,91,3.45
TEL-364761B27721,DRV-1019,,SES-1B3C8763,2025-03-04T20:57:00.000Z,33.009656,-96.66875,147.8,0.0,0.0,7.4,False,False,False,False,False,android,4.1.2,34,LTE,-70,idle,0.0,0.0,True,clear,92.8,light,dinner,0.0,2,99,1.98
TEL-92B36A23E3A4,DRV-1011,PR-240706-YU88M4V,SES-5F034210,2025-03-05T01:14:30.000Z,32.757362,-96.768905,127.0,184.3,15.9,3.9,False,False,False,False,False,android,4.2.1,54,3G,-70,en_route_to_restaurant,0.9,0.24,True,rain,100.0,light,late_night,0.362,0,98,3.3
TEL-F202E07CD894,DRV-1003,PR-240623-ZAZGCN1,SES-CFBDF666,2025-03-06T19:09:30.000Z,32.933605,-96.64994,163.8,191.3,34.9,10.5,False,False,False,False,False,ios,4.1.2,77,LTE,-68,en_route_to_customer,1.7,0.987,True,fog,46.0,light,dinner,1.83,0,100,3.16
TEL-A2DD2FB20BEF,DRV-1003,PR-240623-ZAZGCN1,SES-CFBDF666,2025-03-06T19:05:00.000Z,32.976695,-96.637009,136.6,90.7,16.3,3.3,False,False,False,False,False,ios,4.1.2,80,LTE,-97,en_route_to_restaurant,0.1,0.034,True,rain,72.3,light,dinner,0.818,0,100,2.71
TEL-A3235A0856B8,DRV-1013,PR-240620-02S8VMD,SES-EDC10B3A,2025-03-09T09:50:30.000Z,32.948877,-96.63834,157.0,0.0,0.0,14.8,False,False,False,False,False,ios,4.2.1,78,LTE,-66,waiting_at_restaurant,0.0,0.0,True,rain,54.8,heavy,breakfast,0.281,5,100,3.2
TEL-10096BD7E20F,DRV-1001,PR-240801-50GZ1A3,SES-F3D829EB,2025-03-08T18:40:00.000Z,33.031558,-96.652564,150.2,0.0,0.0,4.2,False,False,False,False,True,android,4.2.0,86,5G,-91,waiting_at_restaurant,0.0,0.0,True,rain,54.8,light,dinner,0.472,28,76,3.34
TEL-2863C4F70C7F,DRV-1001,PR-240729-29E1GIH,SES-C88ECADE,2025-03-08T16:34:00.000Z,32.965002,-96.741249,168.1,55.4,18.3,9.2,False,False,False,False,False,android,4.2.0,55,3G,-79,en_route_to_restaurant,0.1,0.016,True,clear,92.8,moderate,dinner,0.528,0,100,3.12
TEL-5F5E6903EE2A,DRV-1006,PR-240714-HH6PO4O,SES-9F742904,2025-03-05T07:21:00.000Z,32.752049,-96.768175,129.2,288.2,26.2,13.9,False,False,False,False,False,ios,4.2.0,66,5G,-89,en_route_to_restaurant,2.3,1.011,True,clear,62.6,moderate,breakfast,0.218,0,100,3.51
TEL-203C142DC9EE,DRV-1016,PR-240602-UFPWNDF,SES-F8778B37,2025-03-01T13:39:30.000Z,33.062036,-96.642348,144.5,0.0,0.0,12.3,False,False,False,False,False,android,4.2.1,66,LTE,-58,waiting_at_restaurant,0.0,0.0,True,rain,97.9,light,lunch,1.483,24,100,2.13
TEL-42F787F7B88F,DRV-1014,PR-240808-DCQL5QH,SES-F71B86D1,2025-03-10T04:31:00.000Z,32.813802,-96.795641,126.4,355.1,13.0,9.6,False,False,False,False,False,ios,4.1.2,95,LTE,-70,en_route_to_customer,0.4,0.095,True,clear,48.5,heavy,late_night,1.114,0,100,3.15
TEL-CFE6E7F60340,DRV-1018,PR-240821-IXW08L9,SES-7025DFDE,2025-03-04T11:02:30.000Z,32.991952,-96.753277,156.4,0.0,0.0,8.4,False,False,False,False,False,android,4.1.2,63,LTE,-59,waiting_at_restaurant,0.0,0.0,True,clear,93.9,moderate,lunch,0.742,17,99,2.25
TEL-B926018EFDB4,DRV-1007,PR-240728-OF22J44,SES-5A4960FE,2025-03-03T05:20:00.000Z,32.93564,-96.571898,133.2,163.0,21.9,14.5,False,False,False,False,False,ios,4.2.0,52,LTE,-103,en_route_to_customer,0.6,0.216,True,clear,88.3,heavy,breakfast,1.617,0,99,1.79
TEL-C348967F73A6,DRV-1008,PR-240829-ROTWOSN,SES-679E03B9,2025-03-05T08:17:30.000Z,33.083876,-96.651961,131.6,342.2,14.8,9.5,False,False,False,False,False,android,4.2.0,33,LTE,-69,en_route_to_customer,0.3,0.063,True,clear,100.0,moderate,breakfast,2.07,0,100,1.95
TEL-763ABB2A58C3,DRV-1014,PR-240618-K60M55E,SES-4B325F57,2025-03-10T08:13:00.000Z,32.740945,-96.780662,161.4,133.1,29.9,5.1,False,False,False,False,False,ios,4.1.2,85,5G,-74,en_route_to_customer,0.1,0.042,True,clear,60.5,moderate,breakfast,1.707,0,100,2.94
TEL-5524E5F178B3,DRV-1015,PR-240713-VAWHIQ0,SES-D9DCADA5,2025-03-05T15:15:00.000Z,33.102422,-96.69542,156.3,273.5,27.8,7.8,False,False,False,False,False,android,4.1.2,85,3G,-97,en_route_to_customer,0.1,0.069,True,rain,98.0,light,dinner,2.662,0,98,2.63
TEL-869113EFCEC8,DRV-1011,PR-240817-Y9IK6GM,SES-8DC093C9,2025-03-05T04:45:00.000Z,32.965151,-96.761573,124.9,214.1,16.2,10.8,False,False,False,False,False,android,4.2.1,39,5G,-71,en_route_to_customer,0.3,0.076,True,clear,72.8,moderate,late_night,2.072,0,100,1.54
TEL-64F1DE76CF68,DRV-1018,,SES-B19C2DFF,2025-03-04T23:35:30.000Z,32.780777,-96.832575,143.9,0.0,0.0,11.1,False,False,False,False,False,android,4.1.2,43,LTE,-85,idle,0.0,0.0,True,clear,91.6,light,late_night,0.0,38,99,3.34
TEL-4EDF691668C3,DRV-1016,PR-240726-NKT1UDU,SES-7220D465,2025-03-02T06:53:30.000Z,32.972426,-96.606656,159.4,349.8,12.6,11.3,False,False,False,False,False,android,4.2.1,84,LTE,-103,en_route_to_restaurant,0.8,0.16,True,clear,51.1,moderate,breakfast,0.57,0,99,1.41
TEL-05B990E2E16E,DRV-1015,PR-240716-BTFQ35Q,SES-F3740A2A,2025-03-05T14:36:30.000Z,32.945287,-96.784016,128.8,221.0,39.6,6.9,False,False,False,False,False,android,4.1.2,63,LTE,-88,en_route_to_customer,0.1,0.058,True,clear,100.0,light,lunch,2.106,0,100,1.71
TEL-DAA77685D76C,DRV-1002,PR-240730-50K4A67,SES-3F1AE1DE,2025-03-02T15:07:30.000Z,33.059524,-96.633977,171.1,0.0,0.0,17.5,False,False,False,False,False,ios,4.2.0,90,5G,-98,waiting_at_restaurant,0.0,0.0,False,clear,83.5,moderate,dinner,1.264,31,99,1.92
TEL-61CAF43E303F,DRV-1018,PR-240810-H2MACIS,SES-CD1E05CC,2025-03-05T02:50:00.000Z,32.925722,-96.615637,169.6,179.8,15.6,4.5,False,False,False,False,False,android,4.1.2,52,LTE,-79,en_route_to_customer,0.1,0.037,True,clear,86.5,light,late_night,2.79,0,100,2.96
TEL-68C902DB226E,DRV-1006,PR-240608-LI28MT1,SES-BDBF1328,2025-03-05T00:21:30.000Z,32.952186,-96.734462,162.1,0.0,0.0,12.4,False,False,False,False,False,ios,4.2.0,63,5G,-96,waiting_at_restaurant,0.0,0.0,True,rain,64.3,moderate,late_night,0.47,42,98,2.87
TEL-84368C79F357,DRV-1017,PR-240602-J3OUIWU,SES-D05C4B21,2025-03-05T01:52:00.000Z,32.780368,-96.82191,132.1,316.8,29.4,14.1,False,False,False,False,False,android,4.1.2,74,LTE,-96,en_route_to_restaurant,0.1,0.033,True,clear,60.6,light,late_night,0.613,0,100,2.7
TEL-1EFF8AB37A79,DRV-1007,PR-240720-RSEDYC8,SES-C64E4E73,2025-03-03T02:58:30.000Z,32.798919,-96.767461,134.2,75.6,11.7,17.0,True,False,False,False,False,ios,4.2.0,96,5G,-63,en_route_to_customer,1.6,0.313,False,clear,51.4,heavy,late_night,0.655,0,83,1.34
TEL-B026012AE817,DRV-1002,PR-240707-RI4UB62,SES-A41DD358,2025-03-02T19:01:30.000Z,32.99635,-96.731272,146.2,249.0,10.0,15.6,False,False,False,False,False,ios,4.2.0,55,wifi,-100,en_route_to_customer,0.3,0.052,True,rain,92.2,heavy,dinner,1.567,0,100,3.38
TEL-89092EC62002,DRV-1016,PR-240829-5WE179W,SES-862766C8,2025-03-01T17:44:30.000Z,33.025346,-96.649777,169.4,345.6,10.5,7.9,False,False,False,False,False,android,4.2.1,77,LTE,-73,en_route_to_restaurant,0.3,0.056,True,clear,81.0,heavy,dinner,0.608,0,100,2.89
TEL-8B9E623FC19B,DRV-1009,PR-240611-7GARUPF,SES-DC9D5A5C,2025-03-04T18:42:00.000Z,32.91867,-96.62956,126.8,188.3,29.5,7.5,False,False,False,False,False,android,4.2.1,84,LTE,-93,en_route_to_customer,0.4,0.197,True,clear,96.7,moderate,dinner,2.107,0,97,2.96
TEL-B80143D9A34C,DRV-1000,PR-240709-4QH8PAR,SES-2D084744,2025-03-07T15:38:30.000Z,32.78967,-96.809435,127.5,159.5,22.9,17.9,False,False,False,False,False,ios,4.1.2,86,LTE,-56,en_route_to_restaurant,0.1,0.045,True,clear,100.5,moderate,dinner,1.067,0,100,2.19
TEL-EC966C1082B4,DRV-1005,PR-240804-1PVM23X,SES-E5A117D4,2025-03-06T20:26:00.000Z,32.949167,-96.737592,149.4,114.5,26.1,3.0,False,False,False,False,False,ios,4.1.2,42,LTE,-91,en_route_to_customer,2.0,0.866,False,clear,48.0,moderate,dinner,1.448,0,100,2.51
TEL-AF3E51CB1461,DRV-1014,PR-240603-JWYMGVQ,SES-755BA776,2025-03-10T00:49:00.000Z,32.971462,-96.724052,159.9,146.0,18.9,16.5,False,False,False,False,False,ios,4.1.2,36,LTE,-87,en_route_to_customer,0.2,0.05,True,fog,66.6,heavy,late_night,1.618,0,98,3.21
TEL-5D2002F0FF49,DRV-1010,PR-240817-7RNKFJ4,SES-819E1E5A,2025-03-06T22:40:30.000Z,33.097876,-96.65993,125.0,28.7,13.3,16.6,True,False,False,False,False,ios,4.2.0,39,5G,-83,en_route_to_customer,0.2,0.042,True,clear,77.5,light,late_night,2.902,0,87,2.13
TEL-043E07378BB4,DRV-1003,PR-240715-ERR3CR0,SES-9754334E,2025-03-06T07:24:00.000Z,33.09909,-96.665513,158.0,51.2,12.9,11.0,False,False,False,False,False,ios,4.1.2,92,5G,-64,en_route_to_customer,0.5,0.113,True,clear,77.2,heavy,breakfast,1.165,0,99,1.5
TEL-2ECA74FB2258,DRV-1005,PR-240613-N5PB3GT,SES-D60FBDEE,2025-03-06T22:39:00.000Z,32.983716,-96.723334,168.0,0.0,0.0,3.6,False,False,False,False,False,ios,4.1.2,66,offline,-104,delivered,0.0,0.0,True,clear,100.2,heavy,late_night,1.351,0,98,1.32
TEL-272CEBB44788,DRV-1000,PR-240713-JMH94E3,SES-9EEFD5D1,2025-03-08T00:12:30.000Z,33.009868,-96.633454,171.2,201.9,27.2,10.0,False,False,False,True,False,ios,4.1.2,62,LTE,-68,en_route_to_customer,0.2,0.069,True,fog,54.2,light,late_night,2.696,0,81,2.4
TEL-537033A9FCB2,DRV-1009,PR-240814-P2ZIFL0,SES-18FB26EE,2025-03-04T04:01:00.000Z,32.769279,-96.801384,162.1,239.7,25.1,3.6,False,False,False,True,False,android,4.2.1,87,5G,-101,en_route_to_restaurant,0.6,0.252,True,clear,85.7,moderate,late_night,0.514,0,81,1.34
TEL-578801EB8A04,DRV-1003,PR-250722-70IHJTG,SES-F4FFF05B,2025-03-06T09:06:30.000Z,32.812404,-96.802203,153.0,282.0,21.0,12.6,False,True,False,False,False,ios,4.1.2,59,LTE,-65,en_route_to_customer,1.0,0.361,True,clear,82.7,moderate,breakfast,1.513,0,90,2.89
TEL-3A811B0B6C0E,DRV-1012,PR-240721-2ICHZ5T,SES-71FC9BA4,2025-03-03T04:35:00.000Z,32.792862,-96.777927,155.4,206.1,19.7,14.0,False,False,False,False,False,android,4.2.0,62,5G,-91,en_route_to_customer,5.7,1.87,True,clear,65.4,moderate,late_night,1.681,0,100,1.66
TEL-F2092C47B190,DRV-1016,,SES-17AAB1F6,2025-03-01T14:37:00.000Z,33.087674,-96.636841,140.7,0.0,0.0,15.7,False,False,False,False,False,android,4.2.1,67,LTE,-66,idle,0.0,0.0,False,fog,97.3,heavy,lunch,0.0,18,100,2.15
TEL-80B087DAE54A,DRV-1000,PR-240629-75MUBQZ,SES-4276B96E,2025-03-07T20:11:30.000Z,32.978573,-96.773959,159.5,334.9,20.4,11.1,False,False,False,False,False,ios,4.1.2,96,LTE,-99,en_route_to_customer,9.7,3.293,True,clear,48.8,heavy,dinner,0.842,0,100,2.59
TEL-F17B793D4829,DRV-1010,PR-240601-3SFXPKC,SES-5A483EC8,2025-03-07T11:07:00.000Z,32.989445,-96.765668,160.5,0.0,0.0,15.7,False,False,False,False,False,ios,4.2.0,51,5G,-65,waiting_at_restaurant,0.0,0.0,True,rain,54.3,light,lunch,1.372,4,100,1.97
TEL-0DDF43B5E9DF,DRV-1018,,SES-7025DFDE,2025-03-04T11:07:30.000Z,32.969155,-96.760325,141.0,0.0,0.0,10.8,False,False,False,False,False,android,4.1.2,61,LTE,-69,idle,0.0,0.0,True,clear,80.9,moderate,lunch,0.0,21,98,2.33
TEL-38363C9DBDC0,DRV-1018,,SES-FF832049,2025-03-05T08:25:30.000Z,32.94547,-96.557295,155.3,0.0,0.0,12.9,False,False,False,False,False,android,4.1.2,42,LTE,-102,idle,0.0,0.0,False,clear,93.2,light,breakfast,0.0,20,100,2.59
TEL-8609DA21E762,DRV-1012,PR-240727-XMAPWHQ,SES-B271587B,2025-03-03T08:29:00.000Z,32.994376,-96.576364,150.9,0.0,0.0,14.6,False,False,False,False,False,android,4.2.0,96,LTE,-96,waiting_at_restaurant,0.0,0.0,True,rain,80.1,moderate,breakfast,0.593,25,97,1.22
TEL-2B9809C75D59,DRV-1017,PR-240818-BP9CQ9O,SES-8AD917E2,2025-03-05T06:52:00.000Z,33.041807,-96.6252,167.1,16.3,27.5,2.8,False,False,False,False,False,android,4.1.2,89,LTE,-63,en_route_to_customer,0.0,0.012,True,clear,86.3,light,breakfast,3.523,0,98,2.45
TEL-C4B72A6D5039,DRV-1007,PR-240615-6IP44VB,SES-22B80352,2025-03-02T17:12:30.000Z,32.976283,-96.753018,164.5,72.8,19.2,11.8,False,False,False,False,False,ios,4.2.0,56,LTE,-98,en_route_to_restaurant,1.0,0.315,True,clear,68.1,moderate,dinner,0.284,0,100,3.27
TEL-21596F2C88DC,DRV-1013,PR-240605-JYH8M0V,SES-4B7C60A8,2025-03-09T07:05:00.000Z,33.00038,-96.578919,132.3,0.0,0.0,3.8,False,False,False,False,False,ios,4.2.1,65,3G,-75,delivered,0.0,0.0,True,clear,90.5,light,breakfast,1.8,0,100,1.41
TEL-B012E5F3CD22,DRV-1018,PR-240823-WBOKLPI,SES-ED4C0CD0,2025-03-05T05:05:00.000Z,32.969073,-96.597002,126.4,0.0,0.0,2.9,False,False,False,False,False,android,4.1.2,93,LTE,-71,waiting_at_restaurant,0.0,0.0,True,rain,61.9,light,breakfast,1.468,24,100,2.88
TEL-FACC51D867AE,DRV-1011,PR-240727-6P56KMR,SES-92FF794E,2025-03-05T10:38:00.000Z,32.983213,-96.788622,124.8,172.2,34.8,11.5,False,False,False,False,False,android,4.2.1,89,LTE,-58,en_route_to_customer,2.8,1.618,False,clear,60.3,light,breakfast,0.964,0,99,1.38
TEL-0F29CAAEEDBD,DRV-1017,PR-240704-N4USDMW,SES-2566FE31,2025-03-04T19:58:30.000Z,32.959763,-96.633201,124.9,207.2,32.6,14.8,False,True,False,False,False,android,4.1.2,83,3G,-96,en_route_to_customer,3.2,1.712,True,clear,75.4,light,dinner,2.011,0,90,2.08
TEL-642DBFA2273A,DRV-1003,PR-240708-XH9L40O,SES-A3C520F9,2025-03-06T04:15:00.000Z,33.073533,-96.679374,160.7,324.2,26.6,6.7,False,False,False,False,False,ios,4.1.2,71,LTE,-93,en_route_to_customer,0.9,0.419,False,clear,89.4,moderate,late_night,1.34,0,100,1.66
TEL-C634C591D128,DRV-1011,PR-240706-YU88M4V,SES-5F034210,2025-03-05T01:18:30.000Z,32.746902,-96.771589,171.5,207.8,32.6,8.4,False,False,False,False,False,android,4.2.1,52,3G,-96,en_route_to_customer,0.8,0.436,True,fog,101.8,light,late_night,1.063,0,100,3.09
TEL-157CBACACC45,DRV-1012,PR-240720-TI7KDVL,SES-5384B427,2025-03-02T17:03:30.000Z,33.020263,-96.729229,161.0,0.0,0.0,2.6,False,False,False,False,False,android,4.2.0,80,5G,-100,waiting_at_restaurant,0.0,0.0,True,rain,74.1,heavy,dinner,0.904,39,100,2.31
TEL-2D89D5C6F542,DRV-1012,PR-240623-XMM5REH,SES-FB272008,2025-03-03T00:11:00.000Z,33.026405,-96.797555,126.4,0.0,0.0,7.3,False,False,False,False,False,android,4.2.0,92,5G,-58,delivered,0.0,0.0,True,rain,82.6,moderate,late_night,1.607,0,98,2.8
TEL-397A53004C35,DRV-1005,PR-240824-TK5BJO9,SES-D8DAB349,2025-03-07T05:28:30.000Z,32.752082,-96.845409,140.2,0.0,0.0,8.5,False,False,False,False,False,ios,4.1.2,45,LTE,-69,delivered,0.0,0.0,True,fog,72.1,light,breakfast,2.763,0,100,1.42
TEL-112FAD258726,DRV-1018,PR-240730-7QG0FVC,SES-A9FB0F74,2025-03-05T04:26:30.000Z,32.925975,-96.605221,166.9,271.3,24.2,11.5,True,True,False,True,False,android,4.1.2,55,5G,-81,en_route_to_customer,0.9,0.354,True,clear,91.2,light,late_night,1.668,0,53,3.71
TEL-EECD4987660B,DRV-1008,PR-240826-VS09AEQ,SES-EAEECA0B,2025-03-05T21:59:30.000Z,33.090542,-96.636435,172.5,281.9,20.9,7.4,False,False,False,False,False,android,4.2.0,48,LTE,-56,en_route_to_restaurant,0.1,0.049,True,fog,49.6,light,late_night,1.652,0,100,1.46
TEL-D39301510475,DRV-1000,PR-240617-Q14CEXS,SES-86ECC979,2025-03-07T23:27:00.000Z,32.934134,-96.638233,151.7,0.0,0.0,3.7,False,False,False,False,False,ios,4.1.2,94,wifi,-70,waiting_at_restaurant,0.0,0.0,True,rain,56.2,moderate,late_night,0.635,1,97,3.01
TEL-D0E9BB69FC8D,DRV-1011,PR-240814-WE1P89F,SES-F6E317DD,2025-03-04T23:04:00.000Z,32.96905,-96.729717,120.1,93.6,11.9,11.1,False,False,False,False,False,android,4.2.1,51,5G,-71,en_route_to_customer,0.8,0.164,True,rain,52.8,moderate,late_night,1.764,0,100,1.98
TEL-5E1A103FA57F,DRV-1013,PR-240815-P2CTPDF,SES-EB4E937C,2025-03-09T12:18:30.000Z,32.967014,-96.755953,123.4,313.4,9.1,10.3,False,False,False,False,False,ios,4.2.1,54,LTE,-62,en_route_to_restaurant,1.9,0.281,True,rain,50.2,heavy,lunch,0.208,0,98,1.37
TEL-A171829B128A,DRV-1004,,SES-CFC9249B,2025-03-03T06:15:00.000Z,32.792481,-96.839098,149.5,0.0,0.0,15.6,False,False,False,False,False,android,4.1.2,45,5G,-81,idle,0.0,0.0,True,rain,47.8,heavy,breakfast,0.0,19,100,1.95
TEL-FD2CBA80C00F,DRV-1001,PR-240614-URVMTPR,SES-CEAA188E,2025-03-08T16:04:30.000Z,33.037278,-96.668122,166.6,182.4,23.5,15.6,False,False,False,False,False,android,4.2.0,64,5G,-67,en_route_to_customer,4.5,1.771,True,clear,76.9,light,dinner,1.043,0,100,3.24
TEL-8C91996D2AE8,DRV-1005,PR-240606-QK0D66M,SES-773BE3C2,2025-03-06T17:30:30.000Z,32.983657,-96.628244,173.9,266.8,18.4,16.4,False,False,False,True,False,ios,4.1.2,36,LTE,-57,en_route_to_customer,0.2,0.058,True,rain,103.0,moderate,dinner,2.706,0,82,3.49
TEL-05006D8AED31,DRV-1015,PR-240630-27FE4U2,SES-A1DA1B28,2025-03-06T00:05:30.000Z,33.005459,-96.758343,137.6,309.3,16.1,9.8,False,False,False,False,False,android,4.1.2,43,5G,-87,en_route_to_restaurant,0.2,0.054,True,rain,47.5,light,late_night,1.729,0,99,3.2
TEL-78EB9010FCF8,DRV-1018,PR-240616-QBNDLUJ,SES-CDAB8FC5,2025-03-04T15:31:00.000Z,32.734414,-96.825339,140.1,0.0,0.0,9.2,False,False,False,False,False,android,4.1.2,39,LTE,-57,delivered,0.0,0.0,True,clear,86.8,light,dinner,2.732,0,99,3.04
TEL-DBDF646916D8,DRV-1002,PR-240730-50K4A67,SES-3F1AE1DE,2025-03-02T15:08:00.000Z,33.054898,-96.635772,157.4,206.1,26.8,6.9,False,True,False,False,False,ios,4.2.0,89,5G,-65,en_route_to_customer,3.1,1.364,True,clear,104.0,moderate,dinner,1.488,0,89,3.7
TEL-B204EE53F354,DRV-1018,PR-240711-Z7R4F5W,SES-771F3605,2025-03-04T11:40:00.000Z,32.803468,-96.79338,163.8,11.3,10.6,12.9,False,False,False,True,False,android,4.1.2,63,5G,-88,en_route_to_customer,2.0,0.359,True,clear,78.2,moderate,lunch,1.046,0,81,3.07
TEL-6238366D9C2F,DRV-1014,PR-240628-R33QNFP,SES-DB103B5B,2025-03-09T15:03:00.000Z,32.975844,-96.764427,148.6,245.8,13.5,4.0,False,False,False,False,True,ios,4.1.2,49,LTE,-95,en_route_to_restaurant,0.2,0.039,True,clear,93.4,moderate,dinner,0.898,0,77,2.41
TEL-76F454B19DA6,DRV-1002,PR-240805-4MKSUYJ,SES-010A8AC6,2025-03-02T11:03:30.000Z,32.968192,-96.571288,153.1,154.5,21.5,6.8,False,False,False,False,False,ios,4.2.0,69,5G,-65,en_route_to_customer,3.3,1.173,True,clear,89.6,moderate,lunch,0.621,0,97,2.84
TEL-80A273A1DAF3,DRV-1017,PR-240808-46BMT8G,SES-DB9F86DB,2025-03-04T16:19:00.000Z,32.735766,-96.752903,132.2,154.3,25.8,5.3,False,False,False,False,False,android,4.1.2,35,wifi,-62,en_route_to_customer,0.1,0.04,True,clear,48.0,light,dinner,3.67,0,100,3.0
